conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.813E+18,Tue Jul 16 22:19:57 +0000 2024,0,@tvOneNews Jualan tambang d israel...dk usah resek pbnu semua demi lo,1.81334E+18,,tvOneNews,in,Jkt,0,0,0,https://x.com/hariany47864956/status/1813337805978050851,1.7112E+18,hariany47864956
1.81317E+18,Tue Jul 16 22:19:17 +0000 2024,0,@VIVAcoid @agnosticjack Penghianat memang @YahyaCStaquf sama kek bangke Abu Janda PBNU,1.81334E+18,,VIVAcoid,in,Sumbawa,0,0,0,https://x.com/baharudin_hadi/status/1813337635529662656,1.39149E+18,baharudin_hadi
1.81316E+18,Tue Jul 16 22:18:59 +0000 2024,0,@msaid_didu Ya klo Ketua PBNU gak ijinkan mana mungkin bisa berangkat..,1.81334E+18,,msaid_didu,in,"Tangerang, Indonesia",0,0,0,https://x.com/iwannurdin/status/1813337560229568822,63970198,iwannurdin
1.81281E+18,Tue Jul 16 22:09:11 +0000 2024,1,@Generasi_MudaNU ambil tindakan bukan nya klarifikasi sana sini katanya ormas muslim terbesar ada saudara muslim terbantai disana ehh ini senyum cengar cengir sama pelaku pembantaian tidak memakili PBNU tapi itu orang2nya NU kan tetap aja pasti bawa nama ,1.81334E+18,,Generasi_MudaNU,in,,0,0,0,https://x.com/andriudin09/status/1813335097329975726,4388128813,andriudin09
1.81316E+18,Tue Jul 16 22:08:11 +0000 2024,1,@zer0failed PBNU di Pimpin Gus Dur KH. Hasyim Muzadi KH. Said Aqil Sirodj dan GP Ansor di Pimpin Slamet Efendi Yusuf gak gini2 amat sekarang kerusakan nya sdh akut dan PBNU jadi Pasar Sapi hrs segera dilakukan pergantian menyeluruh dg menampilkan Kyai2 yg,1.81333E+18,,zer0failed,in,,0,1,0,https://x.com/surabaya_s53211/status/1813334841771151771,1.68644E+18,surabaya_s53211
1.81333E+18,Tue Jul 16 22:04:47 +0000 2024,1,Cumi balado #yati #onad #possessedlove #muhammadiyah #netanyahu united #pbnu #JusticeForNova #seblak #point coffe #ayam geprek https://t.co/pvOxnaezio,1.81333E+18,https://pbs.twimg.com/ext_tw_video_thumb/1813333941484679169/pu/img/a7fPeTpW6T66VdA-.jpg,,in,indonesia,0,4,0,https://x.com/faripus09/status/1813333989018722485,1.58641E+18,faripus09
1.81316E+18,Tue Jul 16 22:04:06 +0000 2024,0,@SoyaBoxing @zer0failed Dia dulu jadi Ketua Umum PBNU habis ratusan milyar utk Beli Suara maka nya Kyai SAS kalah karena gak pakek Uang qiqi,1.81333E+18,,SoyaBoxing,in,,0,0,0,https://x.com/surabaya_s53211/status/1813333814472822963,1.68644E+18,surabaya_s53211
1.81333E+18,Tue Jul 16 22:03:36 +0000 2024,20,PBNU Ungkap NGO yang Sponsori Pertemuan lima Nahdliyin dengan Isaac Herzog Ternyata Organisasi Advokat: Ketua Umum Pengurus Besar Nahdlatul Ulama (PBNU) KH Yahya Cholil Staquf menyebutkan terdapat organisasi nirlaba atau NGO yang mensponsori pertemuan https://t.co/d5eP4cQlQM https://t.co/szLB7HPo6a,1.81333E+18,https://pbs.twimg.com/media/GSpBYd9acAEw3ux.jpg,,in,"Pulo Gadung, Indonesia",4,17,6,https://x.com/tvOneNews/status/1813333690455662913,55507370,tvOneNews
1.81333E+18,Tue Jul 16 22:03:22 +0000 2024,2,PBNU minta maaf kepada masyarakat Indonesia atas kunjungan 5 cendekiawan Nahdliyin ke Israel dan pertemuan dengan Presiden Israel Isaac Herzog di tengah kecaman keras dunia terhadap perang Israel-Hamas yang sudah menewaskan puluhan ribu warga Palestina. https://t.co/ifrBbK7953,1.81333E+18,,,in,"Washington, DC",0,2,0,https://x.com/voaindonesia/status/1813333632033116249,75077164,voaindonesia
1.81333E+18,Tue Jul 16 22:02:43 +0000 2024,0,Modal kecil untung besar main di SLOT PULAUTOTO Bng !!! #yati #pbnu Link Daftar akun VIP : https://t.co/0jMS15IBuW https://t.co/GAclbWbbRl,1.81333E+18,https://pbs.twimg.com/media/GSpA88sbwAAYoQZ.jpg,,in,Surabaya,0,2,0,https://x.com/CailyW77203/status/1813333468740538868,1.76714E+18,CailyW77203
1.81333E+18,Tue Jul 16 22:01:35 +0000 2024,0,Terkadang oraang memusuhi mu bukan karena kamu jahat. Namun sebab kamu istimewa Pagi Rabu PBNU Muhammadiyah https://t.co/NMszbIA6An,1.81333E+18,https://pbs.twimg.com/media/GSpA5qSaoAAq7Yj.jpg,,in,Indonesia,0,1,0,https://x.com/BH4RATA_JA/status/1813333180747067615,1.60268E+18,BH4RATA_JA
1.81333E+18,Tue Jul 16 21:59:38 +0000 2024,0,Ketua PBNU Minta Maaf Ungkap Dalang yang Ajak 5 Pengurus NU Bertemu Presiden Israel #TribunKaltim #NU #PBNU https://t.co/xhsU1c35OF lewat @tribunnews,1.81333E+18,,,in,"Balikpapan, Indonesia",0,0,0,https://x.com/tribunkaltim/status/1813332691489894710,103551225,tribunkaltim
1.81333E+18,Tue Jul 16 21:58:17 +0000 2024,0,Petisi until mencabut paspor dan kewarganegaraan pengurus PBNU yang bertemu dengan President Israel.,1.81333E+18,,,in,"Tokyo-to, Japan",0,0,0,https://x.com/albinogen/status/1813332352950751381,9648172,albinogen
1.81333E+18,Tue Jul 16 21:51:31 +0000 2024,0,pbnu ini makin kesini makin kocak..,1.81333E+18,,,in,undetected,0,0,0,https://x.com/Minamyouimina19/status/1813330648238895489,176338951,Minamyouimina19
1.81323E+18,Tue Jul 16 21:50:48 +0000 2024,1,@nu_online Ketum PBNU minta maaf atas 5 Nahdliyin temui Presiden Israel https://t.co/0NsXGtLxAe,1.81333E+18,,nu_online,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1813330470983340342,132078023,officialinews_
1.81333E+18,Tue Jul 16 21:49:23 +0000 2024,0,Jadi apa sanksi buat mereka PBNU @nu_online tolong pikir baik2 pilih mana antara empati kemanusiaan atau dana sponsor zionis?,1.81333E+18,,,in,"Jawa Timur, Indonesia",0,0,0,https://x.com/arifahid/status/1813330111955124614,80034904,arifahid
1.81333E+18,Tue Jul 16 21:43:53 +0000 2024,0,Orang2 NU Nahdliyin Netanyahu United PBNU Masih mau bela Israel? Masih mau jadi yahudi pesek?,1.81333E+18,,,in,,0,1,0,https://x.com/TalangIns61384/status/1813328729713852637,1.70387E+18,TalangIns61384
1.81333E+18,Tue Jul 16 21:42:02 +0000 2024,0,Rencana mereka secara TSM. Anehnya PBNU mingkem. Sangt miris warga Yaman kok bs mengacak² bangsa Indonesia yg sangt brdaulat. Pdhal Yaman saat ini sdang kacau prang sodara &amp; kemiskinn melanda. Semntara mrk ongkang² di Indonesia menkmati hsl kelicikn mrk mmbodohi warga Indonesia https://t.co/HINSD8O9a1,1.81333E+18,https://pbs.twimg.com/ext_tw_video_thumb/1813328251357679616/pu/img/WMd0AkGPm966Jvl3.jpg,,in,Sampit,0,0,0,https://x.com/0852_3195/status/1813328263890223257,8.81442E+17,0852_3195
1.81333E+18,Tue Jul 16 21:40:18 +0000 2024,0,Efek 5 Tokoh Muda Nahdliyin Logo PBNU Jadi Netanyahu United Ungkapan Warganet Kecewa: Astaghfirullah NU Gini Amat https://t.co/ouO9LTQi41,1.81333E+18,,,in,Mojo nduwur - jombang,0,1,0,https://x.com/permigran/status/1813327825795227817,596131395,permigran
1.81271E+18,Tue Jul 16 21:37:48 +0000 2024,0,@Minang_cyber Belum cukup umur kata ketua PBNU juga hehe,1.81333E+18,,Minang_cyber,in,depok,0,0,0,https://x.com/mixdar_saepul/status/1813327199392661526,3391457495,mixdar_saepul
1.81333E+18,Tue Jul 16 21:37:07 +0000 2024,392,Parahnya..setelah itu jadi ketua PBNU. https://t.co/mSc96UuCtU,1.81333E+18,https://pbs.twimg.com/media/GSo7UdnbAAAS6IA.jpg,,in,,9,130,123,https://x.com/NovalAssegaf/status/1813327025245155441,243880064,NovalAssegaf
1.81322E+18,Tue Jul 16 21:34:38 +0000 2024,5,@erlanishere Hanya mohon maaf? Belum cukup mundur dari jabatan ketua PBNU lebih tepat krn kejadian memalukan &amp; nir-otak yg dilakukan anggotanya terjadi di bawah kepemimpinan dia dia gagal jd ketua yg amanah!,1.81333E+18,,erlanishere,in,Jakarta,0,0,1,https://x.com/DitriRizki_D3/status/1813326400738455726,461824618,DitriRizki_D3
1.8132E+18,Tue Jul 16 21:33:30 +0000 2024,0,@tempodotco PBNU maksudnya? Gus Dur aja menerima medal of valor dari yayasan dari Israel dicium-cium segala medalinya.,1.81333E+18,,tempodotco,in,,0,0,0,https://x.com/roeljp/status/1813326116440232230,312639734,roeljp
1.81321E+18,Tue Jul 16 21:28:24 +0000 2024,1,@sagegreen_92 Wegah.. wong seng komen PBNU wae jek pancet begidak.,1.81332E+18,,sagegreen_92,in,,0,0,0,https://x.com/NUgarislucu/status/1813324831074709905,3069064298,NUgarislucu
1.81283E+18,Tue Jul 16 21:19:41 +0000 2024,0,@Fchand30 @_deedejavu_ Itu sudah diklarifikasi... mrk ga seoengetahuan pbnu. Jangan gebyah uyah.,1.81332E+18,,Fchand30,in,,0,0,0,https://x.com/daraja_amron/status/1813322638837817794,2989376299,daraja_amron
1.81299E+18,Tue Jul 16 21:16:17 +0000 2024,0,@tvOneNews Ketua PBNU juga sekalian dipanggil..soalnya dia yang ketemu juga sama isriwil,1.81332E+18,,tvOneNews,in,,0,0,0,https://x.com/andikarahandri/status/1813321783107539439,348832828,andikarahandri
1.81281E+18,Tue Jul 16 21:11:51 +0000 2024,0,@Zeent29 @Arivrahmanovic @slump_76 @Generasi_MudaNU @muhammadiyah @PBNU_164 Udah kabur dia bang emng kocak si tolol @Arivrahmanovic,1.81332E+18,,Zeent29,in,"Sleman, Indonesia",0,0,0,https://x.com/benkbenkkkkk/status/1813320667640877311,1.10212E+18,benkbenkkkkk
1.81281E+18,Tue Jul 16 21:10:37 +0000 2024,0,@Arivrahmanovic @slump_76 @PeelotV @Generasi_MudaNU @muhammadiyah @PBNU_164 Lu cuma nyocot ormas lu ke israel kocak dasar sdm rendah,1.81332E+18,,Arivrahmanovic,in,"Sleman, Indonesia",0,1,0,https://x.com/benkbenkkkkk/status/1813320356356383025,1.10212E+18,benkbenkkkkk
1.81281E+18,Tue Jul 16 21:09:59 +0000 2024,0,@Arivrahmanovic @rizkysugi @slump_76 @Generasi_MudaNU @muhammadiyah @PBNU_164 Ormas lu yg gk jelas tolol,1.81332E+18,,Arivrahmanovic,in,"Sleman, Indonesia",0,0,0,https://x.com/benkbenkkkkk/status/1813320199103525200,1.10212E+18,benkbenkkkkk
1.81281E+18,Tue Jul 16 20:57:29 +0000 2024,3,@slump_76 @Generasi_MudaNU @muhammadiyah @PBNU_164 Mayan dapat tambang. Pancen asu,1.81332E+18,,slump_76,in,"Pati, Indonesia",0,0,0,https://x.com/w_thop/status/1813317053283180936,1.80373E+18,w_thop
1.81265E+18,Tue Jul 16 20:49:21 +0000 2024,0,@ucieamoi @DowatiW55368 @zer0failed Norak..dah baca berita resmi dari PBNU belum...?..cerdas dikit napa..?,1.81332E+18,,ucieamoi,in,"Pasar Kemis, Indonesia",0,1,0,https://x.com/JossSudaryanto/status/1813315002679599196,1.01504E+18,JossSudaryanto
1.81318E+18,Tue Jul 16 20:22:01 +0000 2024,0,@saidiman Gini lo kang kalau memang mau mewakili NU setidaknya ada komunikasi dg PBNU dan waktunya masih terlalu sensitif untuk melakukan hal semacam itu Aku yo kader IPNU KMNU ANSOR tapi yo kalau mengatas namakan NU yo kudu ada RESTU Bukan asal berangkat,1.81331E+18,,saidiman,in,,0,3,0,https://x.com/gus_muslih/status/1813308124041998434,1.56042E+18,gus_muslih
1.81323E+18,Tue Jul 16 20:11:49 +0000 2024,1,@AraituLaki Dan PBNU (bukan kultur NU-nya) sepertinya harus mulai dijauhi sejauh-jauhnya. Dah terlalu jauh mereka itu salah jalan,1.81331E+18,,AraituLaki,in,Malang,0,0,0,https://x.com/trieslove88/status/1813305558185005082,1.60352E+18,trieslove88
1.81317E+18,Tue Jul 16 18:59:25 +0000 2024,0,@VIVAcoid Sampeyan bohong ngapusi Mbah @YahyaCStaquf jejak digitalmu jelas membawa nama besar PBNU !!,1.81329E+18,,VIVAcoid,in,,0,0,0,https://x.com/36Dpib12339/status/1813287338359071142,1.78013E+18,36Dpib12339
1.81328E+18,Tue Jul 16 18:43:56 +0000 2024,1,Pembangunan IKN Nusantara Langkah Transformasi Menuju Indonesia Maju onad gbla mpls seblak point coffee kopken enzo israel netanyahu united pbnu interpreter roscoe image wonu #KARINA #WelcomeMbappé #Pixelverse https://t.co/7XfkiPVPpN,1.81328E+18,https://pbs.twimg.com/media/GSoRkIBa8AAitpb.jpg,,in,,0,0,0,https://x.com/aditarifb/status/1813283443511525803,1.6783E+18,aditarifb
1.81328E+18,Tue Jul 16 18:43:50 +0000 2024,1,Ciptakan Pertumbuhan Ekonomi IKN Menjadi Simbol Kebangkitan Nasional onad gbla mpls seblak point coffee kopken enzo israel netanyahu united pbnu interpreter roscoe image wonu #KARINA #WelcomeMbappé #Pixelverse https://t.co/uVvzOpZpQe,1.81328E+18,https://pbs.twimg.com/media/GSoRdx7bIAQhN_k.jpg,,in,,0,0,0,https://x.com/wardanlex/status/1813283416764522713,1.79238E+18,wardanlex
1.81328E+18,Tue Jul 16 18:43:47 +0000 2024,1,Pembangunan IKN Merupakan Langkah Baru Menuju Masa Depan Indonesia onad gbla mpls seblak point coffee kopken enzo israel netanyahu united pbnu interpreter roscoe image wonu #KARINA #WelcomeMbappé #Pixelverse https://t.co/qAyjDrMnUl,1.81328E+18,https://pbs.twimg.com/media/GSoN0xwbIAATBav.jpg,,in,,0,0,0,https://x.com/halimahnlt/status/1813283404298985927,1.68076E+18,halimahnlt
1.81316E+18,Tue Jul 16 18:39:40 +0000 2024,8,@geloraco Dulu saya sangat mengagumi gusdur tapi lihat kelakuan PBNU sekarang yg Oeng dekat gusdur ko saya jadi mikir yaa kalau gusdur itu tidak sebaik yg saya pikirkan,1.81328E+18,,geloraco,in,,0,3,0,https://x.com/Ahmad65839045/status/1813282367446130843,1.57249E+18,Ahmad65839045
1.81328E+18,Tue Jul 16 18:28:15 +0000 2024,0,Udah beranak Pinak masih belom cukup umur ? @YahyaCStaquf @PBNU_164,1.81328E+18,,,in,Indonesia,0,0,0,https://x.com/insanisyah1/status/1813279495614566457,1.46164E+18,insanisyah1
1.81327E+18,Tue Jul 16 18:03:44 +0000 2024,0,Ini kan untuk menutupi issue lima binatang yang menemui presiden Israel dan PM nya. Apakabar PBNU dan NU. ?,1.81327E+18,,,in,,0,0,0,https://x.com/TeDeePeee/status/1813273325629808924,1.71857E+18,TeDeePeee
1.81281E+18,Tue Jul 16 17:58:48 +0000 2024,0,@Generasi_MudaNU Ya kalau gitu kalian Pengurus PBNU langsung aja lapor ke kepolisian masak kalian merasa banyak musuh tapi kalian gak mau mempenjarakan 5 orang itu yang telah mencoreng organisasi kalian.,1.81327E+18,,Generasi_MudaNU,in,,0,0,0,https://x.com/Bang_djii/status/1813272083180450171,1.27134E+18,Bang_djii
1.81312E+18,Tue Jul 16 17:57:25 +0000 2024,0,@NUgarislucu Organisasi PBNU tuh lg lucu²nya dr tingkat atas sampe bawah. Seharusnya si pada punya rada MALU dilihat dan dinilai masyarakat seluruh Indonesia bahkan dunia.,1.81327E+18,,NUgarislucu,in,,0,0,0,https://x.com/orangkidul23/status/1813271736466743495,312121072,orangkidul23
1.81306E+18,Tue Jul 16 17:54:21 +0000 2024,0,@tempodotco Hebat juga pribadi mereka yaa.. diundang ke Israel bukan karena sosok kader PBNU melainkan krna pribadi...,1.81327E+18,,tempodotco,in,,0,0,0,https://x.com/Arri_Hrp/status/1813270965138387187,257808556,Arri_Hrp
1.81306E+18,Tue Jul 16 17:52:12 +0000 2024,2,@WAHYU_UNIFORM @hhsahal Itu tandanya Allah menghukum PBNU !! CAMKAN ITU !! Akan ada waktunya Bajingan bajingan munafik PBNU akan musnah .. Dan Allah memperlihatkan watak orang munafik PBNU Emang bangsat kalian ketua PBNU dan anggota ya . dasar budak zioni,1.81327E+18,https://pbs.twimg.com/media/GSoH1uQakAAKiF_.jpg,WAHYU_UNIFORM,in,,0,0,0,https://x.com/Rokib_saidani/status/1813270423045325101,237987712,Rokib_saidani
1.81327E+18,Tue Jul 16 17:51:37 +0000 2024,0,Kan ada yang ngasih contoh lupa ya pak ? Ketum PBNU Minta Maaf Terkait 5 Nahdliyin Bertemu Presiden Israel https://t.co/gnRePIHMaq,1.81327E+18,,,in,Near Jakarta Capital Region ID,0,0,0,https://x.com/2worx/status/1813270276274327649,27962305,2worx
1.81306E+18,Tue Jul 16 17:44:25 +0000 2024,6,@hhsahal PBNU SEKARANG !! ( Persatuan Budak Netanyahu United ) !!! .. Dari ketuanya sampai bawahanya bertemu rezim DNA zionis Dan itu fakta Kalau pengen bersih lagi PBNU Pecat semua ketua ya Dan Anggota yg berkunjung kesana !!! Berani PECAT MEREKA TIDAK ?,1.81327E+18,https://pbs.twimg.com/media/GSoGDyebcAAakVu.jpg,hhsahal,in,,0,1,0,https://x.com/Rokib_saidani/status/1813268464418889877,237987712,Rokib_saidani
1.81313E+18,Tue Jul 16 17:43:02 +0000 2024,2,@CNNIndonesia Bubarkan saja PBNU ini cukup kan sudah ada MUI yg ngurusin Umat.,1.81327E+18,,CNNIndonesia,in,,0,0,0,https://x.com/sentot99091286/status/1813268117210210696,1.54697E+18,sentot99091286
1.81327E+18,Tue Jul 16 17:34:56 +0000 2024,1,Mas2 Nahdliyin biasa - yang mengatasnamakan PBNU sekarang levelnya udah bikin gempar ndonya karena main sama petinggi Zionis. Udah bukan level komisaris wamen stafsus atau TA kementerian lagi. Mas2 @MuhammadiyinGL biasa bisa apa? Ya tetap jadi seperti biasanya. Sebisanya.,1.81327E+18,,,in,,0,0,1,https://x.com/muchlashamidy/status/1813266078513926415,154040744,muchlashamidy
1.81327E+18,Tue Jul 16 17:34:04 +0000 2024,0,Ketum PBNU Ungkap Obrolan Lima Nahdliyin dengan Presiden Israel https://t.co/dexZkSQhND,1.81327E+18,,,in,Jakarta,0,0,0,https://x.com/Kilas_berita_/status/1813265857923149908,2544978158,Kilas_berita_
1.8132E+18,Tue Jul 16 17:33:50 +0000 2024,0,@tempodotco Anjing - Anjing Pengkhianat Peci Hitam NU Bubarkan memalukan umat Islam Indonesia di mata dunia Islam Islam Indonesia sangat hina memalukan sebaiknya PBNU di BUBARKAN.,1.81327E+18,,tempodotco,in,,0,0,0,https://x.com/AryaPratam8468/status/1813265799559454801,1.68488E+18,AryaPratam8468
1.81323E+18,Tue Jul 16 17:31:21 +0000 2024,1,@BabehAldoAje135 Klau yg ini gk mungkin d jebak dan gk mungkin blum cukup umur kan? Dah lah smua udh jlas ko Ad duta zionis penyusup d PBNU,1.81327E+18,,BabehAldoAje135,in,South Africa,0,0,0,https://x.com/UwohMe/status/1813265177942630838,1.60757E+18,UwohMe
1.81313E+18,Tue Jul 16 17:30:51 +0000 2024,0,@kumparan Ketum PBNU segini banget cara ngelesnya ampoooonn,1.81327E+18,,kumparan,in,Jakarta,0,0,0,https://x.com/Sijo_su/status/1813265049869512926,224972908,Sijo_su
1.81316E+18,Tue Jul 16 17:30:23 +0000 2024,9,@MurtadhoRoy Dugaan? Yang bener ajee ketum PBNU yg skr aja dl sering bolak balik ketemu netanyahu..ormas gembel penghamba cuan tambang munafik https://t.co/5tzoQmhmKJ,1.81326E+18,https://pbs.twimg.com/media/GSoC17LaYAADbwB.jpg,MurtadhoRoy,in,X land,0,1,0,https://x.com/vickotwitt/status/1813264932185776287,1.70819E+18,vickotwitt
1.81325E+18,Tue Jul 16 17:29:17 +0000 2024,0,@tempodotco Bubarkan PBNU tak perlu ada NU dinegeri ini MUI dan PKB Kalian tak berani bicara tegas terhadap Pengkhianat dari orang - orang NU.,1.81326E+18,,tempodotco,in,,0,0,0,https://x.com/AryaPratam8468/status/1813264657563721943,1.68488E+18,AryaPratam8468
1.81281E+18,Tue Jul 16 17:26:58 +0000 2024,5,@dawiguna @Generasi_MudaNU Perasaan PBNU doang deh yang bawa bawa wahabi apa apa wahabi walaupun saya ga tau apa itu wahabi tapi kok apa apa wahabi apa apa wahabi,1.81326E+18,,dawiguna,in,Bandung Jl.Burujul 01/26,0,1,0,https://x.com/bilqiMLB/status/1813264072403787946,88376187,bilqiMLB
1.81326E+18,Tue Jul 16 17:25:47 +0000 2024,0,Ndak tau lg apa yg ada dipikiran orang2 PBNU ini,1.81326E+18,,,in,"Pageruyung, Kendal, Jateng",0,0,0,https://x.com/majidanhar/status/1813263776965357663,1969051032,majidanhar
1.81326E+18,Tue Jul 16 17:21:13 +0000 2024,0,Logikanya gimana itu orng2 PBNU yg ke israhell! PBB n seluruh dunia aja dikacangin apalagi kalian! Otak dimana otak,1.81326E+18,,,in,Main Dancer,0,0,0,https://x.com/AH00000012/status/1813262627671564665,1.44067E+18,AH00000012
1.81326E+18,Tue Jul 16 17:18:34 +0000 2024,2,Kolom Komentar Instagram PBNU Dimatikan Buntut 5 Nahdliyin Bertemu Presiden Israel https://t.co/Wv2ObhGtwE,1.81326E+18,,,in,,0,2,0,https://x.com/VIVAcoid/status/1813261959506325664,41730943,VIVAcoid
1.81317E+18,Tue Jul 16 17:14:32 +0000 2024,2,@OposisiCerdas Bubarkan PBNU Pengkhianat kalian kasih hidup bebas di RI Anjing - Anjing Peci Hitam MUI Kalian jangan diam aja'! Kalian Bubarkan FPI Kalian hina Para Habib tapi Kalian Bebaskan Pengkhianat Hidup di RI ANJING - ANJING BER- PECI HITAM.,1.81326E+18,,OposisiCerdas,in,,0,0,0,https://x.com/AryaPratam8468/status/1813260944283476289,1.68488E+18,AryaPratam8468
1.81281E+18,Tue Jul 16 17:13:40 +0000 2024,0,@Generasi_MudaNU Percuma kalau ga ada sanksi PBNU,1.81326E+18,,Generasi_MudaNU,in,,0,0,0,https://x.com/bobdilan88/status/1813260726410354976,1.65232E+18,bobdilan88
1.81306E+18,Tue Jul 16 17:12:47 +0000 2024,0,@hhsahal Masalah nya ini orang petinggi PBNU. https://t.co/M5ndk32rlH,1.81326E+18,https://pbs.twimg.com/ext_tw_video_thumb/1813260457857413121/pu/img/nwCa3uisKJ3G5Pc9.jpg,hhsahal,in,Indonesia,0,0,0,https://x.com/diru_saputra/status/1813260501851513304,1164090223,diru_saputra
1.81326E+18,Tue Jul 16 17:12:43 +0000 2024,1,PBNU https://t.co/zdbSqPEpOX,1.81326E+18,https://pbs.twimg.com/ext_tw_video_thumb/1813260460042690560/pu/img/yP8V4b0exoDnTd0W.jpg,,in,Indonesia ,0,0,0,https://x.com/Apin_PD/status/1813260485317566952,1.67694E+18,Apin_PD
1.81055E+18,Tue Jul 16 17:10:50 +0000 2024,0,PBNU thats above NU Netanyahu United ? @nahdlatululama @nu_online,1.81326E+18,,q8een_,in,https://t.co/8Y6b6LqbBf?__READ,0,0,0,https://x.com/q8een_/status/1813260012271063313,1.73654E+18,q8een_
1.81326E+18,Tue Jul 16 17:10:21 +0000 2024,84,Halal Darah Orang2 Yg Bersahabat Dengan Zionist Laknatullah...!! PBNU Muhammadiyah Musuh NU https://t.co/f5R693hDN2,1.81326E+18,https://pbs.twimg.com/media/GSn-QT1b0AABzaW.jpg,,in,,3,25,25,https://x.com/MamanPiyul/status/1813259891773219245,1.75033E+18,MamanPiyul
1.81304E+18,Tue Jul 16 17:10:17 +0000 2024,0,@BanyuSadewa @Pizzamoozarella Kopi KSK di ANGKOT88 benar-benar bisa diandalkan makasih kasirnya! #PBNU ,1.81326E+18,,BanyuSadewa,in,,0,0,0,https://x.com/holdem198/status/1813259875142803648,1.80475E+18,holdem198
1.81326E+18,Tue Jul 16 17:07:27 +0000 2024,0,Forum Internasional SIJORI NeutraDC: Potensi Ekonomi Digital Batam https://t.co/i6NzT1kRhd #Berita #Nasional #Forum #Internasional #SIJORI #Ekonomi #Digital #Batam #daerah onad musuh NU Netanyahu united #WelcomeMbappé #justicefornova ultramilk #Karina PBNU ayam geprek onad,1.81326E+18,,,in,"Kendari, Indonesia",0,0,0,https://x.com/OputaYiKooInsti/status/1813259163012899090,1.79878E+18,OputaYiKooInsti
1.81318E+18,Tue Jul 16 17:06:33 +0000 2024,0,@BosPurwa PBNU Ormas Islam Terlarang Bubarkan NU. MUI Diam'! Tak berani menyatakan NU ormas terlarang dahulu kalian bilang FPI ormas terlarang dan kalian suruh bubarkan. Tapi Pengkhianat kalian biarkan hidup bebas di RI.,1.81326E+18,,BosPurwa,in,,0,0,0,https://x.com/AryaPratam8468/status/1813258936080081099,1.68488E+18,AryaPratam8468
1.81326E+18,Tue Jul 16 17:05:24 +0000 2024,1,Cek RAINCOAT JAS HUJAN ORIGINAL WILDSHELL SERIES SENTANI MANTEL MELINDUNGI RANSEL BACKPACK BESAR WATERPROOF dengan harga Rp119.000. Dapatkan di Shopee sekarang! PBNU Muhammadiyah https://t.co/LZISb9Bjhu https://t.co/MTOqWScgul,1.81326E+18,https://pbs.twimg.com/media/GSn9HwhbIAQlLjc.jpg,,in,medan Indonesia,1,0,0,https://x.com/sarmakhasby/status/1813258647088341278,1375039892,sarmakhasby
1.81326E+18,Tue Jul 16 17:02:40 +0000 2024,0,Kelima Kera dari PBNU Itu Jelas2 Pengkhianat Negara Indonesia. Konstitusi Negara Kita Sangat Jelas Menentang Penjajahan di Atas Dunia Ini. Tangkap 5 Kera Pengkhianat Bangsa...!!! Muhammadiyah Musuh NU https://t.co/pXvkm4uRuD,1.81326E+18,https://pbs.twimg.com/media/GSn8gBjbIAIGhnK.jpg,,in,,0,0,1,https://x.com/MamanPiyul/status/1813257957842559423,1.75033E+18,MamanPiyul
1.81311E+18,Tue Jul 16 17:02:01 +0000 2024,0,@ethadisaputra Wahai PBNU- Pecat. Tidak payah guna klarifikasi capek-capek. Malulah sama Pendiri NU.,1.81326E+18,,ethadisaputra,in,Jawa Timur,0,0,0,https://x.com/Muhamma65051169/status/1813257794205982736,1654778292,Muhamma65051169
1.81314E+18,Tue Jul 16 16:57:23 +0000 2024,0,@Mdy_Asmara1701 Pecat aja ketua PBNU nya ko ngurus ORMAS sebesar itu gk tau anak buahnya ke Israel.,1.81326E+18,,Mdy_Asmara1701,in,,0,0,0,https://x.com/nuradjie83/status/1813256627136655626,1.60066E+18,nuradjie83
1.81301E+18,Tue Jul 16 16:55:11 +0000 2024,0,@bulanminiii @Au_rinjani Harta warisan memang bikin ribut ANGK0T88. Kenapa gak bisa saling pengertian aja? #PBNU ,1.81326E+18,,bulanminiii,in,,0,0,0,https://x.com/holdem198/status/1813256076281979176,1.80475E+18,holdem198
1.81323E+18,Tue Jul 16 16:50:43 +0000 2024,0,@AraituLaki Kok bisa ya kepilih jadi ketua PBNU membedakan kadernya yang cukup umur dan belum berumur saja tidak bisa,1.81325E+18,,AraituLaki,in,"Mataram, Indonesia",0,0,0,https://x.com/CBaia5/status/1813254951596138596,1.27837E+18,CBaia5
1.81285E+18,Tue Jul 16 16:50:13 +0000 2024,0,@izoelsaka @AnKiiim_ Wah ANGK0T88 NU kehilangan marwahnya. Muhammadiyah sumbang banyak PBNU malah kirim kecoak ke Israel. #Cici ,1.81325E+18,,izoelsaka,in,,0,0,0,https://x.com/holdem198/status/1813254823216881911,1.80475E+18,holdem198
1.81317E+18,Tue Jul 16 16:35:56 +0000 2024,0,@AraituLaki kadang males ngaku NU kalau ada orang2 model gini sumaph. pbnu ansor pada kemana yak?,1.81325E+18,,AraituLaki,in,,0,0,0,https://x.com/foxchain_xyz/status/1813251228702519546,1.75204E+18,foxchain_xyz
